商品ｺｰﾄﾞ,商品名,商品名索引,単位,上代単価
500510,ｶｰﾄﾘｯｼﾞﾌｨﾙﾀｰBS-340,ｶｰﾄﾘｯｼﾞ,個,0
500511,AQURA WATER  UNﾎﾟﾘ,ｱｸﾗ,個,0
500512,ｼﾐﾅｯｸｽｱﾙﾌｧ,ｼﾐﾅｯｸｽ,個,0
510000,諸,ﾓﾛ,,0
510001,酸素ｾﾝｻｰ(ﾏｰｸ付),ｻﾝｿｾﾝｻ,個,0
510002,酸素ｾﾝｻｰ,ｻﾝｿｾﾝｻ,個,0
510003,真空ﾊﾟｯｸ用袋 625X1850,ｼﾝｸｳ,枚,800
510004,真空ﾊﾟｯｸ用ｼｰﾙ(丸型),ｼﾝｸｳ,枚,0
510005,真空ﾊﾟｯｸ用ｼｰﾙ(丸型穴明),ｼﾝｸｳ,枚,0
510006,真空ﾊﾟｯｸ用ｼｰﾙ角型ﾛｺﾞ入,ｼﾝｸｳ,枚,0
510007,真空ﾊﾟｯｸ用ｼｰﾙ角型 無地,ｼﾝｸｳ,枚,0
510008,ｴｰｼﾞﾚｽZP-2000,ｴｰｼﾞﾚｽ,個,0
510009,真空ﾊﾟｯｸ用袋 625X1000,ｼﾝｸｳ,枚,0
510010,A*酸素ｾﾝｻｰ,Aｻﾝｿｾﾝ,個,0
510011,A*真空ﾊﾟｯｸ用袋(625X1850),Aｼﾝｸｳﾊ,枚,0
510012,真空ﾊﾟｯｸ用袋 800X1850,ｼﾝｸｳ,枚,0
510013,真空ﾊﾟｯｸ用袋 800X1100,ｼﾝｸｳ,枚,0
510014,真空ﾊﾟｯｸ用ｽｰﾂﾊﾝｶﾞｰ,ｼﾝｸｳ,ｾｯﾄ,0
510015,真空ﾊﾟｯｸ袋(和服用),ｼﾝｸｳ,枚,0
510016,真空ﾊﾟｯｸ用袋(600X625)小物用,ｼﾝｸｳ,枚,0
510017,真空ﾊﾟｯｸ用袋 625X2000,ｼﾝｸｳ,枚,0
510018,真空ﾊﾟｯｸ用袋 625X1200,ｼﾝｸｳ,枚,0
530130,真空ﾊﾟｯｸ(ﾄﾞﾚｽCL&ｶﾞｽ充填一式)　ﾗﾗ,ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
549080,再ﾒﾝﾃ　ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ),ｾｻｲﾒﾝﾃ,枚,0
549083,再ﾒﾝﾃ　ｸﾘｰﾆﾝｸﾞ(ｽﾞﾎﾞﾝ),ｾｻｲﾒﾝﾃ,枚,0
549085,再ﾒﾝﾃ　ｸﾘｰﾆﾝｸﾞ(留袖),ｾｻｲﾒﾝﾃ,枚,0
549086,再ﾒﾝﾃ　ｸﾘｰﾆﾝｸﾞ(襦袢),ｾｻｲﾒﾝﾃ,枚,0
550201,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ･腋臭処理有),ｵﾄﾞｸﾘ,枚,0
550203,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ上ﾉﾐ),ｵﾄﾞｸﾘ,枚,0
550204,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽｽｶｰﾄﾉﾐ),ｵﾄﾞｸﾘ,枚,0
550305,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼｰﾄﾞ上中下･腋臭処理有),ｵﾀｸﾘ,式,0
550308,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼｰﾄﾞ上中),ﾀｷｼｰﾄﾞ,ｾｯﾄ,0
550310,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼｰﾄﾞ中下),ﾀｷｼｰﾄﾞ,ｾｯﾄ,0
550325,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ上中下･ﾍﾞｽﾄ襟付),ｵﾓｸﾘ,ｾｯﾄ,0
550334,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ上中･ﾍﾞｽﾄ襟付),ﾓｰﾆﾝｸﾞ,ｾｯﾄ,0
550617,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ白襟),ｵｴｸﾘ,枚,0
550618,ｸﾘｰﾆﾝｸﾞ(かりゆしｳｪｱ),ｵｶ,枚,0
550634,ｸﾘｰﾆﾝｸﾞ(ﾎﾟﾝﾁｮ),ｵﾎﾟｸﾘ,枚,0
550636,ｸﾘｰﾆﾝｸﾞ(男性琉装･上),ｵﾘｸﾘ,枚,0
550639,ｸﾘｰﾆﾝｸﾞ(女性琉装･上),ｾｺｸﾘ,枚,0
550641,ｸﾘｰﾆﾝｸﾞ(女性琉装･中),ｵﾘｸﾘ,枚,0
559008,修繕代,ｵｼｭｳｾﾞﾝ,式,0
559051,腋臭処理代(ﾀｷｼｰﾄﾞ),ｵﾜｸﾘ,ｾｯﾄ,0
600001,ｼﾐ抜き代,ｼﾐﾇｷ,枚,0
610001,ｸﾘｰﾆﾝｸﾞ,ｸﾘｰﾆﾝｸﾞ,式,0
620001,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼｰﾄﾞ),ﾀｷｼｰﾄﾞ,枚,0
620002,ﾊﾟｯｸCL(ﾄﾞﾚｽ)ﾜﾀﾍﾞ,ﾜﾀﾍﾞ,枚,0
620003,ﾊﾟｯｸCL(ﾀｷｼｰﾄﾞ)ﾜﾀﾍﾞ,ﾜﾀﾍﾞ,枚,0
620004,ﾊﾟｯｸCL(ﾄﾚｰﾝ)ﾜﾀﾍﾞ,ﾜﾀﾍﾞ,枚,0
620005,ﾊﾟｯｸCL(ﾊﾟﾆｴ)ﾜﾀﾍﾞ,ﾜﾀﾍﾞ,枚,0
630001,真空ﾊﾟｯｸ(ﾄﾞﾚｽ),ｼﾝｸｳﾄﾞﾚｽ,枚,4500
630002,真空ﾊﾟｯｸ(ﾄﾞﾚｽ)ﾗﾗ,ｼﾝｸｳﾄﾞﾚｽ,枚,4000
630003,真空ﾊﾟｯｸ(ﾄﾞﾚｽ.ﾄﾚｰﾝ付),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630004,真空ﾊﾟｯｸ(ﾄﾞﾚｽ.ﾍﾞｰﾙ付),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630005,真空ﾊﾟｯｸ(ﾄﾞﾚｽ.ﾎﾞﾚﾛ付),ｼﾝｸｳﾊﾟ,ｾｯﾄ,6000
630006,真空ﾊﾟｯｸ(ﾄﾞﾚｽ.ﾊﾟﾆｴ付),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630007,真空ﾊﾟｯｸ(ﾄﾚｰﾝ),ｼﾝｸｳﾊﾟ,枚,2000
630008,真空ﾊﾟｯｸ(ﾊﾟﾆｴ),ｼﾝｸｳﾊﾟ,枚,2000
630009,真空ﾊﾟｯｸ(ﾍﾞｰﾙ),ｼﾝｸｳﾍﾞｰﾙ,枚,3500
630010,真空ﾊﾟｯｸ(ﾍﾞｰﾙ)箱ﾅｼ,ｼﾝｸｳﾍﾞｰﾙ,枚,2000
630011,真空ﾊﾟｯｸ(ｽﾄｰﾙ),ｼﾝｸｳｽﾄｰﾙ,枚,0
630012,真空ﾊﾟｯｸ(ｺｻｰｼﾞｭ),ｼﾝｸｳｺｻｰｼﾞｭ,個,0
630013,真空ﾊﾟｯｸ(ﾘﾎﾞﾝ)箱ﾅｼ,ｼﾝｸｳﾘﾎﾞﾝ,個,0
630014,真空ﾊﾟｯｸ(ｵｰﾊﾞｰｽｶｰﾄ),ｼﾝｸｳｵｰﾊﾞｰ,枚,0
630015,真空ﾊﾟｯｸ(ｹﾞｽﾄﾄﾞﾚｽ),ｼﾝｸｳﾊﾟ,枚,0
630016,真空ﾊﾟｯｸ(ｺｰﾄ),ｼﾝｸｳｺｰﾄ,枚,0
630017,真空ﾊﾟｯｸ(ﾀｷｼｰﾄﾞ上中下ｾｯﾄ),ｼﾝｸｳﾊﾟ,ｾｯﾄ,3500
630019,真空ﾊﾟｯｸ(ｽｰﾂ),ｼﾝｸｳｽｰﾂ,ｾｯﾄ,0
630020,真空ﾊﾟｯｸ(着物),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630021,真空ﾊﾟｯｸ(子供　着物),ｼﾝｸｳﾊﾟ,ｾｯﾄ,3500
630100,真空ﾊﾟｯｸ(ﾄﾞﾚｽCL),ｼﾝｸｳﾄﾞﾚｽ,ｾｯﾄ,20000
630101,真空ﾊﾟｯｸ(ﾄﾞﾚｽCL&ﾊﾟｯｸ)箱ﾅｼ,ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630102,真空ﾊﾟｯｸ(ﾄﾞﾚｽ&ﾊﾟﾆｴCL.ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,15000
630103,真空ﾊﾟｯｸ(ﾊﾟﾆｴCL.ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630104,真空ﾊﾟｯｸ(ﾄﾞﾚｽ&ﾄﾚｰﾝCLｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630105,真空ﾊﾟｯｸ(ﾄﾚｰﾝCLｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630106,真空ﾊﾟｯｸ(ﾍﾞｰﾙCL.ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,4000
630107,真空ﾊﾟｯｸ(子供ﾄﾞﾚｽCL.ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,5000
630108,真空ﾊﾟｯｸ(ｼﾞｬｹｯﾄCL.ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630109,真空ﾊﾟｯｸ(ﾜﾝﾋﾟｰｽCL.ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630110,真空ﾊﾟｯｸ(ｽｶｰﾄCL.ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630113,真空ﾊﾟｯｸ(ﾀｷｼｰﾄﾞCL&ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,6000
630114,真空ﾊﾟｯｸ(ﾄﾞﾚｽ.ﾀｷｼｰﾄﾞｾｯﾄCL.ｶﾞｽ充填),ｼﾝｸｳﾊﾟ,ｾｯﾄ,17000
630115,真空ﾊﾟｯｸ(着物CL),ｼﾝｸｳｷﾓﾉ,ｾｯﾄ,0
630116,真空ﾊﾟｯｸ(振袖.襦袢CL&ｶﾞｽ充填一式),ｼﾝｸｳﾊﾟ,ｾｯﾄ,0
630117,ｸﾘｰﾆﾝｸﾞ(真空ﾊﾟｯｸ・箱有),ｸﾘｰﾆﾝｸﾞ,ｾｯﾄ,0
630130,ｱｲﾗｯﾌﾟ,ｼﾝｸｳ,ｾｯﾄ,0
630200,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ),ﾄﾞﾚｽ,枚,0
630202,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ･ｼﾐﾇｷ手入有),ﾌﾄﾞｸﾘ,枚,0
630203,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ･漂白手入有),ﾌﾄﾞｸﾘ,枚,0
630206,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ.ﾄﾚｰﾝ付),ﾌﾄﾞｸﾘ,ｾｯﾄ,0
630207,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ.ﾄﾚｰﾝ大･大付),ﾌﾄﾞｸﾘ,ｾｯﾄ,0
630208,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ.ﾄﾚｰﾝ大小付),ﾌﾄﾞｸﾘ,ｾｯﾄ,0
630209,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ.ｵｰﾊﾞｰｽｶｰﾄ付),ﾌﾄﾞｸﾘ,ｾｯﾄ,6000
630211,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ.ｹｰﾌﾟ付),ﾌﾄﾞｸﾘ,ｾｯﾄ,0
630212,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ.上ﾉﾐ),ﾌﾄﾞｸﾘ,枚,0
630214,ｸﾘｰﾆﾝｸﾞ(ﾐﾆﾁｭｱﾄﾞﾚｽ),ﾐﾆﾁｭｱﾄﾞﾚｽ,枚,800
630220,ｸﾘｰﾆﾝｸﾞ(白ﾄﾞﾚｽ),ﾄﾞﾚｽ,枚,0
630221,ｸﾘｰﾆﾝｸﾞ(ｶﾗｰﾄﾞﾚｽ),ﾄﾞﾚｽ,枚,0
630230,ｸﾘｰﾆﾝｸﾞ(ﾗﾗ/白･ﾚﾝﾀﾙ),ﾗﾗｼﾛ,枚,0
630231,ｸﾘｰﾆﾝｸﾞ(ﾗﾗ/ｶﾗｰ･ﾚﾝﾀﾙ),ﾗﾗｶﾗｰ,枚,0
630232,ｾﾙCL,ｳｴﾃﾞｨ,枚,0
630233,ｸﾘｰﾆﾝｸﾞ(ﾗﾗ/白･ｾﾙ/箱無),ﾗﾗ,枚,0
630234,ｸﾘｰﾆﾝｸﾞ(ﾗﾗ/ｶﾗｰ･ｾﾙ/箱有),ｶﾗｰ,枚,0
630236,前撮ﾄﾞﾚｽｸﾘｰﾆﾝｸﾞ,ﾏｴﾄﾞﾘﾄﾞ,枚,0
630300,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼｰﾄﾞ上中下),ﾀｷｼｰﾄﾞ,ｾｯﾄ,2100
630301,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼｰﾄﾞ上中下ﾀｲ),,ｾｯﾄ,0
630302,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼｰﾄﾞ上下),ﾀｷｼｰﾄﾞ,ｾｯﾄ,1500
630305,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼ-ﾄﾞ上),ﾀｷｼｰﾄﾞ,枚,900
630308,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼ-ﾄﾞ中),ﾀｷｼｰﾄﾞ,枚,500
630311,ｸﾘｰﾆﾝｸﾞ(ﾀｷｼｰﾄﾞ下),ﾀｷｼｰﾄﾞ,枚,600
630313,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ上中下),ﾓｰﾆﾝｸﾞ,ｾｯﾄ,0
630314,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ上下),ﾓｰﾆﾝｸﾞ,ｾｯﾄ,0
630315,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ上中）,ﾓｰﾆﾝｸﾞ,ｾｯﾄ,0
630316,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ中下),ﾓｰﾆﾝｸﾞ,ｾｯﾄ,0
630318,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ上),ﾓｰﾆﾝｸﾞ,枚,0
630320,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ中),ﾓｰﾆﾝｸﾞ,枚,0
630321,ｸﾘｰﾆﾝｸﾞ(ﾓｰﾆﾝｸﾞ下),ﾓｰﾆﾝｸﾞ,枚,0
630322,ｸﾘｰﾆﾝｸﾞ(燕尾服上中下),ﾌｴｸﾘ,ｾｯﾄ,0
630323,ｸﾘｰﾆﾝｸﾞ(燕尾服上下),ﾌｴｸﾘ,ｾｯﾄ,0
630324,ｸﾘｰﾆﾝｸﾞ(燕尾服上),ﾌｴｸﾘ,枚,0
630325,ｸﾘｰﾆﾝｸﾞ(燕尾服下),ﾌｴｸﾘ,ｾｯﾄ,0
630326,ｸﾘｰﾆﾝｸﾞ(燕尾服中),ｴﾝﾋﾞ,枚,0
630400,ｸﾘｰﾆﾝｸﾞ(掛下),ｶｹｼﾀ,枚,3500
630402,ｸﾘｰﾆﾝｸﾞ(掛下･二部式),ｶｹｼﾀ,ｾｯﾄ,0
630405,ｸﾘｰﾆﾝｸﾞ(白無垢),ｼﾛﾑｸ,枚,5000
630410,ｸﾘｰﾆﾝｸﾞ(打掛),ｳﾁｶｹ,枚,0
630415,ｸﾘｰﾆﾝｸﾞ(振袖),ﾌﾌｸﾘ,枚,3500
630416,ｸﾘｰﾆﾝｸﾞ(引振袖),ﾋｷﾌﾘｿﾃﾞ,枚,0
630417,ｸﾘｰﾆﾝｸﾞ(小振袖),ｺﾌﾘｿﾃﾞ,枚,0
630418,ｸﾘｰﾆﾝｸﾞ(中振袖),ﾁｭｳﾌﾘｿﾃﾞ,枚,3500
630419,ｸﾘｰﾆﾝｸﾞ(振袖･ｼﾐﾇｷ手入有),ﾌﾌｸﾘ,枚,0
630420,ｸﾘｰﾆﾝｸﾞ(留袖),ﾄﾒｿﾃﾞ,枚,3000
630421,ｸﾘｰﾆﾝｸﾞ(留袖.ｼﾐ抜手入有),ﾄﾒｿﾃﾞ,枚,0
630422,ｸﾘｰﾆﾝｸﾞ(色留袖),ﾄﾒｿﾃﾞ,枚,0
630425,ｸﾘｰﾆﾝｸﾞ(喪服),ﾓﾌｸ,枚,2500
630430,ｸﾘｰﾆﾝｸﾞ(訪問着),ﾎｳﾓﾝ,枚,3000
630435,ｸﾘｰﾆﾝｸﾞ(附下),ﾂｹｻｹﾞ,枚,3000
630436,ｸﾘｰﾆﾝｸﾞ(附下･ｼﾐ抜手入有),ﾌﾂｸﾘ,枚,0
630437,ｸﾘｰﾆﾝｸﾞ(色無地),ｲﾛﾑｼﾞ,枚,3000
630440,ｸﾘｰﾆﾝｸﾞ(男羽織.長着ｾｯﾄ),ﾊｵﾘ,式,0
630441,ｸﾘｰﾆﾝｸﾞ(長着),ﾅｶﾞｷﾞ,枚,3000
630442,ｸﾘｰﾆﾝｸﾞ(男 羽織),ﾊｵﾘ,枚,2000
630443,ｸﾘｰﾆﾝｸﾞ(女羽織),ﾊｵﾘ,枚,2000
630450,ｸﾘｰﾆﾝｸﾞ(男 袴),ﾊｶﾏ,枚,2000
630451,ｸﾘｰﾆﾝｸﾞ(女 袴),ﾊｶﾏ,枚,800
630460,ｸﾘｰﾆﾝｸﾞ(長襦袢),ﾅｶﾞｼﾞｭﾊﾞﾝ,枚,2000
630462,ｸﾘｰﾆﾝｸﾞ(留袖長襦袢),ﾅｶﾞｼﾞｭﾊﾞﾝ,枚,0
630463,ｸﾘｰﾆﾝｸﾞ(振袖長襦袢),ﾅｶﾞｼﾞｭﾊﾞﾝ,枚,0
630464,ｸﾘｰﾆﾝｸﾞ(男物長襦袢),ﾅｶﾞｼﾞｭﾊﾞﾝ,枚,2000
630465,ｸﾘｰﾆﾝｸﾞ(花嫁襦袢),ｼﾞｭﾊﾞﾝ,枚,2000
630470,ｸﾘｰﾆﾝｸﾞ(黒引き),ｸﾛﾋｷ,枚,0
630471,ｸﾘｰﾆﾝｸﾞ(小紋),ｺﾓﾝ,枚,3000
630472,ｸﾘｰﾆﾝｸﾞ(紬),ﾂﾑｷﾞ,枚,0
630473,ｸﾘｰﾆﾝｸﾞ(元禄袖),ｹﾞﾝﾛｸｿﾃﾞ,枚,0
630474,ｸﾘｰﾆﾝｸﾞ(着物一式),ｷﾓﾉ,式,0
630500,ｸﾘｰﾆﾝｸﾞ(子供ﾄﾞﾚｽ),ﾄﾞﾚｽ,枚,2000
630501,ｸﾘｰﾆﾝｸﾞ(子供ﾎﾞﾚﾛ),ｺﾄﾞﾓﾎﾞﾚﾛ,枚,0
630502,ｸﾘｰﾆﾝｸﾞ(子供ﾀｷｼｰﾄﾞ上中下),ﾀｷｼｰﾄﾞ,ｾｯﾄ,1500
630503,ｸﾘｰﾆﾝｸﾞ(子供ﾀｷｼｰﾄﾞ上下),ﾀｷｼｰﾄﾞ,ｾｯﾄ,0
630504,ｸﾘｰﾆﾝｸﾞ(子供ﾀｷｼｰﾄﾞ上),ﾀｷｼｰﾄﾞ,枚,900
630505,ｸﾘｰﾆﾝｸﾞ(子供･ﾍﾞｽﾄ),ﾍﾞｽﾄ,枚,500
630506,ｸﾘｰﾆﾝｸﾞ(子供･ｽﾞﾎﾞﾝ),ｽﾞﾎﾞﾝ,枚,400
630507,ｸﾘｰﾆﾝｸﾞ(子供ﾓｰﾆﾝｸﾞ上中下),ﾓｰﾆﾝｸﾞ,ｾｯﾄ,0
630509,ｸﾘｰﾆﾝｸﾞ(子供用ｼｬﾂ),ｼｬﾂ,枚,400
630510,ｸﾘｰﾆﾝｸﾞ(子供長着･羽織ｾｯﾄ),ﾊｵﾘ,ｾｯﾄ,0
630511,ｸﾘｰﾆﾝｸﾞ(子供着物),ｷﾓﾉ,枚,3000
630512,ｸﾘｰﾆﾝｸﾞ(子供襦袢),ｼﾞｭﾊﾞﾝ,枚,1000
630513,ｸﾘｰﾆﾝｸﾞ(子供袴),ﾊｶﾏ,枚,1000
630520,ｸﾘｰﾆﾝｸﾞ(子供七五三祝着　羽織),ｼﾁｺﾞｻﾝ,枚,2000
630523,ｸﾘｰﾆﾝｸﾞ(子供服),ﾌｸ,枚,0
630524,ｸﾘｰﾆﾝｸﾞ(子供被布),ﾋﾌ,枚,0
630525,ｸﾘｰﾆﾝｸﾞ(子供･裃),ﾌｺｸﾘ,枚,0
630526,ｸﾘｰﾆﾝｸﾞ(子供帯),ｵﾋﾞ,枚,0
630527,ｸﾘｰﾆﾝｸﾞ(子供初着ｾｯﾄ),ｳﾌﾞｷﾞ,式,0
630528,ｸﾘｰﾆﾝｸﾞ(子供初着),ｳﾌﾞｷﾞ,枚,0
630529,ｸﾘｰﾆﾝｸﾞ(子供着物一式),ｺﾄﾞﾓｷﾓﾉ,枚,3000
630600,ｸﾘｰﾆﾝｸﾞ(ﾄﾚｰﾝ),ﾄﾚｰﾝ,枚,0
630601,ｸﾘｰﾆﾝｸﾞ(ﾊﾟﾆｴ 小),ﾌﾊﾟｸﾘ,枚,1000
630602,ｸﾘｰﾆﾝｸﾞ(ﾊﾟﾆｴ),ﾊﾟﾆｴ,枚,2000
630603,ｸﾘｰﾆﾝｸﾞ(ﾍﾞｰﾙ),ﾍﾞｰﾙ,枚,2000
630604,ｸﾘｰﾆﾝｸﾞ(ﾍﾞｰﾙ.ｼｮｰﾄ),ﾌﾍﾞｸﾘ,枚,1000
630605,ｸﾘｰﾆﾝｸﾞ(ﾎﾞﾚﾛ),ﾎﾞﾚﾛ,枚,1000
630606,ｸﾘｰﾆﾝｸﾞ(ｸﾞﾛｰﾌﾞ),ｸﾞﾛｰﾌﾞ,双,300
630607,ｸﾘｰﾆﾝｸﾞ(ｹｰﾌﾟ),ｹｰﾌﾟ,枚,0
630609,ｸﾘｰﾆﾝｸﾞ(ｽﾄｰﾙ),ｽﾄｰﾙ,枚,0
630610,ｸﾘｰﾆﾝｸﾞ(ｵｰﾊﾞｰｽｶｰﾄ),ｽｶｰﾄ,枚,0
630611,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ用ﾏﾝﾄ),ﾌﾄﾞｸﾘ,枚,0
630612,ｸﾘｰﾆﾝｸﾞ(ﾄﾞﾚｽ用ﾍﾞﾙﾄ),ﾌﾍﾞｸﾘ,本,0
630613,ｸﾘｰﾆﾝｸﾞ(ｺｻｰｼﾞｭ),ﾌｺｸﾘ,個,0
630614,ｸﾘｰﾆﾝｸﾞ(ﾍｯﾄﾞﾄﾞﾚｽ),ﾌﾍｸﾘ,個,300
630615,ｸﾘｰﾆﾝｸﾞ(ﾒﾝｽﾞｽｰﾂ上下),ｽｰﾂ,ｾｯﾄ,0
630616,ｸﾘｰﾆﾝｸﾞ(礼服上.下),ﾚｲﾌｸ,ｾｯﾄ,1400
630617,ｸﾘｰﾆﾝｸﾞ(女 礼服/上.下),ﾚｲﾌｸ,ｾｯﾄ,1200
630618,ｸﾘｰﾆﾝｸﾞ(礼服上中下),ﾚｲﾌｸ,ｾｯﾄ,1700
630619,ｸﾘｰﾆﾝｸﾞ(式服.上),ﾌｼｸﾘ,枚,800
630620,ｸﾘｰﾆﾝｸﾞ(式服.ﾜﾝﾋﾟｰｽ),ﾌﾜｸﾘ,枚,0
630621,ｸﾘｰﾆﾝｸﾞ(式服･ｱﾝｻﾝﾌﾞﾙ),ﾌｱｸﾘ,ｾｯﾄ,0
630622,ｸﾘｰﾆﾝｸﾞ(ｼﾞﾚ),ｼﾞﾚ,枚,0
630623,ｸﾘｰﾆﾝｸﾞ(ﾀｲ),ﾀｲ,枚,300
630624,ｸﾘｰﾆﾝｸﾞ(ｼｬﾂ),ｼｬﾂ,枚,450
630625,ｸﾘｰﾆﾝｸﾞ(ｼｬﾂ.立体),ｼｬﾂ,枚,0
630626,ｸﾘｰﾆﾝｸﾞ(ｹﾞｰｼﾞｼｬﾂ),ｼｬﾂ,枚,0
630627,ｸﾘｰﾆﾝｸﾞ(和装小物一式),ｺﾓﾉ,式,0
630628,ｸﾘｰﾆﾝｸﾞ(振袖上衣.ｵｰｶﾞﾝｼﾞｰ),ﾌｵｸﾘ,枚,1500
630629,ｸﾘｰﾆﾝｸﾞ(帯),ｵﾋﾞ,本,2000
630630,ｸﾘｰﾆﾝｸﾞ(兵子帯),ｵﾋﾞ,本,0
630631,ｸﾘｰﾆﾝｸﾞ(帯じめ),ｵﾋﾞ,本,0
630632,ｸﾘｰﾆﾝｸﾞ(帯揚げ),ｵﾋﾞ,枚,500
630633,ｸﾘｰﾆﾝｸﾞ(角帯),ｵﾋﾞ,本,0
630634,ｸﾘｰﾆﾝｸﾞ(掛下帯),ｵﾋﾞ,本,0
630635,ｸﾘｰﾆﾝｸﾞ(羽織紐),ﾋﾓ,ｾｯﾄ,0
630636,ｸﾘｰﾆﾝｸﾞ(腰ひも),ﾋﾓ,枚,0
630637,ｸﾘｰﾆﾝｸﾞ(衿),ｴﾘ,枚,300
630638,ｸﾘｰﾆﾝｸﾞ(綿帽子),ﾎﾞｳｼ,枚,500
630639,ｸﾘｰﾆﾝｸﾞ(角かくし),ﾌﾂｸﾘ,枚,0
630640,ｸﾘｰﾆﾝｸﾞ(細帯),ﾎｿｵﾋﾞ,本,0
630641,ｸﾘｰﾆﾝｸﾞ(礼服・ｽﾞﾎﾞﾝ),ｽﾞﾎﾞﾝ,枚,0
630642,ｸﾘｰﾆﾝｸﾞ(神官衣裳),ﾌｶｸﾘ,枚,0
630643,ｸﾘｰﾆﾝｸﾞ(掛下比翼),ﾌｶｸﾘ,枚,0
630644,ｸﾘｰﾆﾝｸﾞ(足袋),ﾀﾋﾞ,足,0
630645,ｸﾘｰﾆﾝｸﾞ(ｲﾝﾅｰ),ｲﾝﾅ,ｾｯﾄ,0
630646,ｸﾘｰﾆﾝｸﾞ(ｴﾌﾟﾛﾝ),ｴﾌﾟﾛﾝ,枚,500
630647,ｸﾘｰﾆﾝｸﾞ(皮製品),ｶﾜ,枚,0
630648,ｸﾘｰﾆﾝｸﾞ(ｶｰﾃﾝ),ｶｰﾃﾝ,枚,0
630649,ｸﾘｰﾆﾝｸﾞ(ｶｰﾃﾞｨｶﾞﾝ),ｶｰﾃﾞｨ,枚,0
630650,ｸﾘｰﾆﾝｸﾞ(ｶﾊﾞｰ),ｶﾊﾞｰ,枚,0
630651,ｸﾘｰﾆﾝｸﾞ(ｷｬﾐｿｰﾙ),ﾌｷｸﾘ,枚,1100
630652,ｸﾘｰﾆﾝｸﾞ(ｹﾞｽﾄﾄﾞﾚｽ),ﾄﾞﾚｽ,枚,2500
630653,ｸﾘｰﾆﾝｸﾞ(ｺｰﾄ),ｺｰﾄ,枚,0
630654,ｸﾘｰﾆﾝｸﾞ(和装ｺｰﾄ),ｺｰﾄ,枚,2000
630655,ｸﾘｰﾆﾝｸﾞ(ｻﾝﾀ衣裳),ﾌｻｸﾘ,式,0
